Date,time_ist,Datetime,pm2_5_api,pm10_api,no2_api,co_api
15-06-2024,15:00:00,15-06-2024 15:00,39,229,7.175,0.2375
15-06-2024,16:00:00,15-06-2024 16:00,28,201,7.7,0.2375
15-06-2024,17:00:00,15-06-2024 17:00,22,184,7.925,0.25
15-06-2024,18:00:00,15-06-2024 18:00,29,182,9.875,0.28
15-06-2024,19:00:00,15-06-2024 19:00,23,202,15.3,0.32
15-06-2024,20:00:00,15-06-2024 20:00,25,211,27.75,0.4825
15-06-2024,21:00:00,15-06-2024 21:00,41,246,32.825,0.645
15-06-2024,22:00:00,15-06-2024 22:00,52,293,40.85,0.785
15-06-2024,23:00:00,15-06-2024 23:00,68,323,30.15,0.5375
16-06-2024,00:00:00,16-06-2024 00:00,53,295,22.7,0.495
16-06-2024,01:00:00,16-06-2024 01:00,68,278,23.75,0.526666667
16-06-2024,02:00:00,16-06-2024 02:00,78,306,18.05,0.4775
16-06-2024,03:00:00,16-06-2024 03:00,55,271,23.85,0.5275
16-06-2024,04:00:00,16-06-2024 04:00,62,271,22.3,0.5125
16-06-2024,05:00:00,16-06-2024 05:00,73,298,28.5,0.6625
16-06-2024,06:00:00,16-06-2024 06:00,91,322,27.3,0.7025
16-06-2024,07:00:00,16-06-2024 07:00,99,342,19.25,0.606666667
16-06-2024,08:00:00,16-06-2024 08:00,67,277,13.725,0.5475
16-06-2024,09:00:00,16-06-2024 09:00,52,230,9.6,0.4225
16-06-2024,10:00:00,16-06-2024 10:00,30,210,7.4,0.36
16-06-2024,11:00:00,16-06-2024 11:00,27,208,5.275,0.3075
16-06-2024,12:00:00,16-06-2024 12:00,27,229,8.45,0.29
16-06-2024,13:00:00,16-06-2024 13:00,27,232,7.775,0.303333333
16-06-2024,14:00:00,16-06-2024 14:00,28,218,7.3,0.27
16-06-2024,15:00:00,16-06-2024 15:00,24,177,7.775,0.255
16-06-2024,16:00:00,16-06-2024 16:00,28,202,8.4,0.3125
16-06-2024,17:00:00,16-06-2024 17:00,28,178,8.75,0.2875
16-06-2024,18:00:00,16-06-2024 18:00,28,169,10.45,0.305
16-06-2024,19:00:00,16-06-2024 19:00,27,157,16.4,0.393333333
16-06-2024,20:00:00,16-06-2024 20:00,25,172,36.975,0.6375
16-06-2024,21:00:00,16-06-2024 21:00,44,243,46.125,0.885
16-06-2024,22:00:00,16-06-2024 22:00,56,261,46.05,1.03
16-06-2024,23:00:00,16-06-2024 23:00,57,239,56.45,1.0175
17-06-2024,00:00:00,17-06-2024 00:00,77,362,48.85,0.9975
17-06-2024,01:00:00,17-06-2024 01:00,103,331,41.85,0.726666667
17-06-2024,02:00:00,17-06-2024 02:00,91,311,25.775,0.555
17-06-2024,03:00:00,17-06-2024 03:00,57,219,16.025,0.46
17-06-2024,04:00:00,17-06-2024 04:00,47,178,19.9,0.465
17-06-2024,05:00:00,17-06-2024 05:00,58,200,26.2,0.4825
17-06-2024,06:00:00,17-06-2024 06:00,63,237,24.05,0.59
17-06-2024,07:00:00,17-06-2024 07:00,83,285,20.9,0.543333333
17-06-2024,08:00:00,17-06-2024 08:00,69,260,15.15,0.5675
17-06-2024,09:00:00,17-06-2024 09:00,47,233,9.125,0.39
17-06-2024,10:00:00,17-06-2024 10:00,29,232,6.775,0.315
17-06-2024,11:00:00,17-06-2024 11:00,27,193,6.575,0.2975
17-06-2024,12:00:00,17-06-2024 12:00,23,191,5.525,0.29
17-06-2024,13:00:00,17-06-2024 13:00,31,182,6,0.31
17-06-2024,14:00:00,17-06-2024 14:00,29,207,6.175,0.32
17-06-2024,15:00:00,17-06-2024 15:00,24,168,6.125,0.31
17-06-2024,16:00:00,17-06-2024 16:00,23,147,6.7,0.265
17-06-2024,17:00:00,17-06-2024 17:00,24,156,7.4,0.2825
17-06-2024,18:00:00,17-06-2024 18:00,24,174,10.025,0.3175
17-06-2024,19:00:00,17-06-2024 19:00,25,171,17.7,0.406666667
17-06-2024,20:00:00,17-06-2024 20:00,34,191,29.625,0.5925
17-06-2024,21:00:00,17-06-2024 21:00,45,213,31.575,0.675
17-06-2024,22:00:00,17-06-2024 22:00,50,259,32.025,0.7425
17-06-2024,23:00:00,17-06-2024 23:00,61,246,30.325,0.756666667
18-06-2024,00:00:00,18-06-2024 00:00,66,279,34.6,0.7725
18-06-2024,01:00:00,18-06-2024 01:00,86,345,28.875,0.643333333
18-06-2024,02:00:00,18-06-2024 02:00,73,299,22.7,0.5625
18-06-2024,03:00:00,18-06-2024 03:00,68,298,19.6,0.475
18-06-2024,04:00:00,18-06-2024 04:00,53,250,19.5,0.5425
18-06-2024,05:00:00,18-06-2024 05:00,114,316,22.825,0.69
18-06-2024,06:00:00,18-06-2024 06:00,119,360,21.075,0.715
18-06-2024,07:00:00,18-06-2024 07:00,90,323,16.35,0.576666667
18-06-2024,08:00:00,18-06-2024 08:00,61,280,12.75,0.47
18-06-2024,09:00:00,18-06-2024 09:00,44,285,7.7,0.3725
18-06-2024,10:00:00,18-06-2024 10:00,34,331,6.825,0.3275
18-06-2024,11:00:00,18-06-2024 11:00,40,379,5.75,0.3175
18-06-2024,12:00:00,18-06-2024 12:00,34,277,7.375,0.3125
18-06-2024,13:00:00,18-06-2024 13:00,33,224,6.075,0.3
18-06-2024,14:00:00,18-06-2024 14:00,27,223,7.025,0.3
18-06-2024,15:00:00,18-06-2024 15:00,34,271,7.325,0.29
18-06-2024,16:00:00,18-06-2024 16:00,57,453,7.05,0.28
18-06-2024,17:00:00,18-06-2024 17:00,68,477,9.2,0.305
18-06-2024,18:00:00,18-06-2024 18:00,73,519,10.725,0.33
18-06-2024,19:00:00,18-06-2024 19:00,74,505,13.975,0.41
18-06-2024,20:00:00,18-06-2024 20:00,78,553,21.05,0.5075
18-06-2024,21:00:00,18-06-2024 21:00,84,554,23.3,0.5825
18-06-2024,22:00:00,18-06-2024 22:00,88,554,30.35,0.685
18-06-2024,23:00:00,18-06-2024 23:00,103,563,28.75,0.665
19-06-2024,00:00:00,19-06-2024 00:00,96,549,26,0.5825
19-06-2024,01:00:00,19-06-2024 01:00,105,578,25.275,0.483333333
19-06-2024,02:00:00,19-06-2024 02:00,103,552,20.775,0.445
19-06-2024,03:00:00,19-06-2024 03:00,90,458,15.6,0.35
19-06-2024,04:00:00,19-06-2024 04:00,48,269,11.075,0.3275
19-06-2024,05:00:00,19-06-2024 05:00,36,238,15.425,0.42
19-06-2024,06:00:00,19-06-2024 06:00,64,273,10.1,0.4
19-06-2024,07:00:00,19-06-2024 07:00,35,272,6.7,0.343333333
19-06-2024,08:00:00,19-06-2024 08:00,24,345,5.05,0.345
19-06-2024,09:00:00,19-06-2024 09:00,34,420,4.9,0.37
19-06-2024,10:00:00,19-06-2024 10:00,40,373,5.85,0.375
19-06-2024,11:00:00,19-06-2024 11:00,38,356,5.475,0.38
19-06-2024,12:00:00,19-06-2024 12:00,41,374,6.675,0.3675
19-06-2024,13:00:00,19-06-2024 13:00,52,436,6.675,0.376666667
19-06-2024,14:00:00,19-06-2024 14:00,63,543,7.1,0.335
19-06-2024,15:00:00,19-06-2024 15:00,56,476,14.2,0.4175
19-06-2024,16:00:00,19-06-2024 16:00,51,399,10.925,0.375
19-06-2024,17:00:00,19-06-2024 17:00,42,329,11.1,0.3775
19-06-2024,18:00:00,19-06-2024 18:00,36,284,12.6,0.395
19-06-2024,19:00:00,19-06-2024 19:00,40,285,20.025,0.523333333
19-06-2024,20:00:00,19-06-2024 20:00,39,294,30.325,0.615
19-06-2024,21:00:00,19-06-2024 21:00,44,278,22.5,0.6425
19-06-2024,22:00:00,19-06-2024 22:00,53,429,18.85,0.575
19-06-2024,23:00:00,19-06-2024 23:00,121,,5.95,0.35
20-06-2024,00:00:00,20-06-2024 00:00,50,337,8.525,0.3575
20-06-2024,01:00:00,20-06-2024 01:00,47,127,14.7,0.343333333
20-06-2024,02:00:00,20-06-2024 02:00,23,100,22.525,0.37
20-06-2024,03:00:00,20-06-2024 03:00,24,85,36.025,0.3625
20-06-2024,04:00:00,20-06-2024 04:00,24,94,26.575,0.3425
20-06-2024,05:00:00,20-06-2024 05:00,22,123,22.2,0.3475
20-06-2024,06:00:00,20-06-2024 06:00,20,125,26.575,0.3875
20-06-2024,07:00:00,20-06-2024 07:00,23,123,17.675,0.496666667
20-06-2024,08:00:00,20-06-2024 08:00,52,218,8.425,0.4225
20-06-2024,09:00:00,20-06-2024 09:00,23,102,7.35,0.4075
20-06-2024,10:00:00,20-06-2024 10:00,27,112,11.425,0.41
20-06-2024,11:00:00,20-06-2024 11:00,19,152,21.425,0.4975
20-06-2024,12:00:00,20-06-2024 12:00,31,183,17.325,0.525
20-06-2024,13:00:00,20-06-2024 13:00,34,188,17.025,0.55
20-06-2024,14:00:00,20-06-2024 14:00,36,178,14.95,0.585
20-06-2024,15:00:00,20-06-2024 15:00,48,202,17.625,0.54
20-06-2024,16:00:00,20-06-2024 16:00,51,186,16.5,0.5225
20-06-2024,17:00:00,20-06-2024 17:00,52,186,11.625,0.4825
20-06-2024,18:00:00,20-06-2024 18:00,48,196,10.675,0.5
20-06-2024,19:00:00,20-06-2024 19:00,56,188,13.375,0.553333333
20-06-2024,20:00:00,20-06-2024 20:00,48,168,16.8,0.65
20-06-2024,21:00:00,20-06-2024 21:00,39,179,20.725,0.76
20-06-2024,22:00:00,20-06-2024 22:00,47,200,19.4,0.75
20-06-2024,23:00:00,20-06-2024 23:00,51,194,34.725,0.735
21-06-2024,00:00:00,21-06-2024 00:00,53,243,38.525,0.865
21-06-2024,01:00:00,21-06-2024 01:00,66,224,30.875,0.716666667
21-06-2024,02:00:00,21-06-2024 02:00,57,191,22.325,0.7175
21-06-2024,03:00:00,21-06-2024 03:00,73,185,13.925,0.593333333
21-06-2024,04:00:00,21-06-2024 04:00,55,146,9.8,0.4475
21-06-2024,05:00:00,21-06-2024 05:00,44,144,9.125,0.4475
21-06-2024,06:00:00,21-06-2024 06:00,48,396,9.9,0.44
21-06-2024,07:00:00,21-06-2024 07:00,38,250,17.55,0.436666667
21-06-2024,08:00:00,21-06-2024 08:00,48,326,18.375,0.5125
21-06-2024,09:00:00,21-06-2024 09:00,52,331,16.925,0.585
21-06-2024,10:00:00,21-06-2024 10:00,64,296,14.35,0.725
21-06-2024,11:00:00,21-06-2024 11:00,85,278,17.2,0.765
21-06-2024,12:00:00,21-06-2024 12:00,77,278,19.225,0.665
21-06-2024,13:00:00,21-06-2024 13:00,63,208,17.525,0.6
21-06-2024,14:00:00,21-06-2024 14:00,63,250,12.15,0.5375
21-06-2024,15:00:00,21-06-2024 15:00,48,103,13.375,0.51
21-06-2024,16:00:00,21-06-2024 16:00,48,118,21.65,0.7775
21-06-2024,17:00:00,21-06-2024 17:00,52,110,19.3,0.64
21-06-2024,18:00:00,21-06-2024 18:00,48,103,24.85,0.7125
21-06-2024,19:00:00,21-06-2024 19:00,52,119,28.65,0.803333333
21-06-2024,20:00:00,21-06-2024 20:00,46,136,30.975,1.08
21-06-2024,21:00:00,21-06-2024 21:00,111,206,49.75,1.4
21-06-2024,22:00:00,21-06-2024 22:00,58,212,48.075,1.5875
21-06-2024,23:00:00,21-06-2024 23:00,86,272,47.4,1.9175
22-06-2024,00:00:00,22-06-2024 00:00,83,274,32.35,1.56
22-06-2024,01:00:00,22-06-2024 01:00,75,218,31.4,1.326666667
22-06-2024,02:00:00,22-06-2024 02:00,119,259,35.975,1.2325
22-06-2024,03:00:00,22-06-2024 03:00,174,333,29.125,1.0225
22-06-2024,04:00:00,22-06-2024 04:00,205,356,64.25,0.9625
22-06-2024,05:00:00,22-06-2024 05:00,263,423,26.55,1.0775
22-06-2024,06:00:00,22-06-2024 06:00,224,388,26.5,0.9525
22-06-2024,07:00:00,22-06-2024 07:00,132,241,28.075,0.726666667
22-06-2024,08:00:00,22-06-2024 08:00,101,221,26.9,0.79
22-06-2024,09:00:00,22-06-2024 09:00,125,272,25.525,0.8225
22-06-2024,10:00:00,22-06-2024 10:00,141,324,17.225,0.706666667
22-06-2024,11:00:00,22-06-2024 11:00,106,244,16.7,0.565
22-06-2024,12:00:00,22-06-2024 12:00,67,201,19.1,0.545
22-06-2024,13:00:00,22-06-2024 13:00,70,182,16.05,0.476666667
22-06-2024,14:00:00,22-06-2024 14:00,51,144,13.725,0.4875
22-06-2024,15:00:00,22-06-2024 15:00,52,155,13.525,0.4975
22-06-2024,16:00:00,22-06-2024 16:00,50,166,12.575,0.5125
22-06-2024,17:00:00,22-06-2024 17:00,61,173,17.65,0.57
22-06-2024,18:00:00,22-06-2024 18:00,62,213,16.5,0.63
22-06-2024,19:00:00,22-06-2024 19:00,58,171,24.525,0.703333333
22-06-2024,20:00:00,22-06-2024 20:00,51,200,40.95,0.9275
22-06-2024,21:00:00,22-06-2024 21:00,46,171,43.2,0.9825
22-06-2024,22:00:00,22-06-2024 22:00,57,206,44.675,1.05
22-06-2024,23:00:00,22-06-2024 23:00,68,221,27.825,0.8
23-06-2024,00:00:00,23-06-2024 00:00,47,174,36.05,0.66
23-06-2024,01:00:00,23-06-2024 01:00,42,155,28.725,0.625
23-06-2024,02:00:00,23-06-2024 02:00,40,129,28.725,0.595
23-06-2024,03:00:00,23-06-2024 03:00,46,140,29.475,0.6175
23-06-2024,04:00:00,23-06-2024 04:00,55,157,33.95,0.63
23-06-2024,05:00:00,23-06-2024 05:00,61,174,23.4,0.76
23-06-2024,06:00:00,23-06-2024 06:00,94,226,20.225,0.8925
23-06-2024,07:00:00,23-06-2024 07:00,124,313,39.075,0.976666667
23-06-2024,08:00:00,23-06-2024 08:00,150,318,36.125,0.975
23-06-2024,09:00:00,23-06-2024 09:00,122,318,22.45,0.865
23-06-2024,10:00:00,23-06-2024 10:00,90,207,17.925,0.6025
23-06-2024,11:00:00,23-06-2024 11:00,55,191,16.125,0.585
23-06-2024,12:00:00,23-06-2024 12:00,53,174,21.1,0.575
23-06-2024,13:00:00,23-06-2024 13:00,50,145,10.075,0.553333333
23-06-2024,14:00:00,23-06-2024 14:00,47,138,13.225,0.5925
23-06-2024,15:00:00,23-06-2024 15:00,68,285,16.4,0.6125
23-06-2024,16:00:00,23-06-2024 16:00,53,127,14.75,0.5475
23-06-2024,17:00:00,23-06-2024 17:00,59,174,14.175,0.61
23-06-2024,18:00:00,23-06-2024 18:00,59,194,13.55,0.64
23-06-2024,19:00:00,23-06-2024 19:00,55,178,26.55,0.883333333
23-06-2024,20:00:00,23-06-2024 20:00,68,221,37.275,1.1875
23-06-2024,21:00:00,23-06-2024 21:00,72,233,32.475,1.175
23-06-2024,22:00:00,23-06-2024 22:00,75,210,20.35,1.0875
23-06-2024,23:00:00,23-06-2024 23:00,67,221,30.325,0.9175
24-06-2024,00:00:00,24-06-2024 00:00,53,167,23.15,0.81
24-06-2024,01:00:00,24-06-2024 01:00,56,179,22.625,0.626666667
24-06-2024,02:00:00,24-06-2024 02:00,51,158,18.225,0.6775
24-06-2024,03:00:00,24-06-2024 03:00,53,166,25.225,0.7225
24-06-2024,04:00:00,24-06-2024 04:00,56,175,20.625,0.6925
24-06-2024,05:00:00,24-06-2024 05:00,67,162,24.225,0.72
24-06-2024,06:00:00,24-06-2024 06:00,57,163,37.325,0.745
24-06-2024,07:00:00,24-06-2024 07:00,72,185,42.425,0.766666667
24-06-2024,08:00:00,24-06-2024 08:00,48,166,23.825,0.7
24-06-2024,09:00:00,24-06-2024 09:00,51,184,26.325,0.79
24-06-2024,10:00:00,24-06-2024 10:00,73,238,17.65,0.685
24-06-2024,11:00:00,24-06-2024 11:00,52,173,17.925,0.7375
24-06-2024,12:00:00,24-06-2024 12:00,53,166,21.45,0.7825
24-06-2024,13:00:00,24-06-2024 13:00,73,223,28.875,0.853333333
24-06-2024,14:00:00,24-06-2024 14:00,68,160,26.2,0.86
24-06-2024,15:00:00,24-06-2024 15:00,51,188,10.475,0.6475
24-06-2024,16:00:00,24-06-2024 16:00,58,902,10.675,0.5
24-06-2024,17:00:00,24-06-2024 17:00,25,199,12.525,0.59
24-06-2024,18:00:00,24-06-2024 18:00,35,139,30.15,0.8025
24-06-2024,19:00:00,24-06-2024 19:00,44,172,43.975,1.056666667
24-06-2024,20:00:00,24-06-2024 20:00,33,117,32.225,1.135
24-06-2024,21:00:00,24-06-2024 21:00,41,108,25.325,1.275
24-06-2024,22:00:00,24-06-2024 22:00,57,167,35.75,1.175
24-06-2024,23:00:00,24-06-2024 23:00,52,153,31.225,0.92
25-06-2024,00:00:00,25-06-2024 00:00,40,140,45,0.91
25-06-2024,01:00:00,25-06-2024 01:00,41,138,59.9,0.843333333
25-06-2024,02:00:00,25-06-2024 02:00,36,125,34.5,0.6775
25-06-2024,03:00:00,25-06-2024 03:00,38,117,31.175,0.7575
25-06-2024,04:00:00,25-06-2024 04:00,58,144,27.85,0.775
25-06-2024,05:00:00,25-06-2024 05:00,50,119,14.675,0.7575
25-06-2024,06:00:00,25-06-2024 06:00,90,202,24.85,1.055
25-06-2024,07:00:00,25-06-2024 07:00,178,305,18.4,0.983333333
25-06-2024,08:00:00,25-06-2024 08:00,103,248,25.425,1.035
25-06-2024,09:00:00,25-06-2024 09:00,112,259,26.725,1.0525
25-06-2024,10:00:00,25-06-2024 10:00,112,261,35.525,0.925
25-06-2024,11:00:00,25-06-2024 11:00,78,222,31.075,0.995
25-06-2024,12:00:00,25-06-2024 12:00,103,249,31.55,1.0475
25-06-2024,13:00:00,25-06-2024 13:00,101,248,22.625,0.906666667
25-06-2024,14:00:00,25-06-2024 14:00,80,189,16.625,0.8375
25-06-2024,15:00:00,25-06-2024 15:00,96,196,14,0.7425
25-06-2024,16:00:00,25-06-2024 16:00,90,196,10.05,0.663333333
25-06-2024,17:00:00,25-06-2024 17:00,73,153,9.675,0.65
25-06-2024,18:00:00,25-06-2024 18:00,68,150,11.525,0.7075
25-06-2024,19:00:00,25-06-2024 19:00,68,158,11.4,0.823333333
25-06-2024,20:00:00,25-06-2024 20:00,70,169,13.225,0.915
25-06-2024,21:00:00,25-06-2024 21:00,78,178,12.7,0.9525
25-06-2024,22:00:00,25-06-2024 22:00,88,199,17.35,0.9425
25-06-2024,23:00:00,25-06-2024 23:00,72,227,25.2,0.79
26-06-2024,00:00:00,26-06-2024 00:00,48,163,24.975,0.61
26-06-2024,01:00:00,26-06-2024 01:00,36,97,16.85,0.556666667
26-06-2024,02:00:00,26-06-2024 02:00,34,112,27.725,0.6375
26-06-2024,03:00:00,26-06-2024 03:00,36,123,20.575,0.6575
26-06-2024,04:00:00,26-06-2024 04:00,46,133,16.225,0.6525
26-06-2024,05:00:00,26-06-2024 05:00,48,138,14.8,0.65
26-06-2024,06:00:00,26-06-2024 06:00,50,124,16.375,1.0625
26-06-2024,07:00:00,26-06-2024 07:00,136,324,17.275,0.873333333
26-06-2024,08:00:00,26-06-2024 08:00,89,204,18.175,0.7575
26-06-2024,09:00:00,26-06-2024 09:00,67,184,14.25,0.71
26-06-2024,10:00:00,26-06-2024 10:00,73,189,12.625,0.66
26-06-2024,11:00:00,26-06-2024 11:00,46,141,15.025,0.68
26-06-2024,12:00:00,26-06-2024 12:00,40,134,14.85,0.8125
26-06-2024,13:00:00,26-06-2024 13:00,80,166,16.7,0.82
26-06-2024,14:00:00,26-06-2024 14:00,110,157,14.3,0.6975
26-06-2024,15:00:00,26-06-2024 15:00,44,130,10.45,0.625
26-06-2024,16:00:00,26-06-2024 16:00,47,124,12,0.4425
26-06-2024,17:00:00,26-06-2024 17:00,29,110,14.175,0.7025
26-06-2024,18:00:00,26-06-2024 18:00,34,132,29.5,0.843333333
26-06-2024,19:00:00,26-06-2024 19:00,33,124,26.225,0.803333333
26-06-2024,20:00:00,26-06-2024 20:00,35,136,23.225,0.895
26-06-2024,21:00:00,26-06-2024 21:00,41,118,25.2,0.8275
26-06-2024,22:00:00,26-06-2024 22:00,39,116,24.775,0.7
26-06-2024,23:00:00,26-06-2024 23:00,31,123,20.95,0.643333333
27-06-2024,00:00:00,27-06-2024 00:00,36,143,20.4,0.6425
27-06-2024,01:00:00,27-06-2024 01:00,40,96,20.8,0.533333333
27-06-2024,02:00:00,27-06-2024 02:00,35,108,14.025,0.53
27-06-2024,03:00:00,27-06-2024 03:00,38,95,14.825,0.5625
27-06-2024,04:00:00,27-06-2024 04:00,42,94,13.05,0.665
27-06-2024,05:00:00,27-06-2024 05:00,50,105,10.7,0.705
27-06-2024,06:00:00,27-06-2024 06:00,72,123,16,0.6975
27-06-2024,07:00:00,27-06-2024 07:00,64,129,9.1,0.586666667
27-06-2024,08:00:00,27-06-2024 08:00,27,97,3.075,0.475
27-06-2024,09:00:00,27-06-2024 09:00,11,29,10.575,0.595
27-06-2024,10:00:00,27-06-2024 10:00,17,24,14.675,0.6475
27-06-2024,11:00:00,27-06-2024 11:00,20,35,7.8,0.6475
27-06-2024,12:00:00,27-06-2024 12:00,23,44,10.375,0.6625
27-06-2024,13:00:00,27-06-2024 13:00,24,59,15.45,0.573333333
27-06-2024,14:00:00,27-06-2024 14:00,19,52,11.075,0.5225
27-06-2024,15:00:00,27-06-2024 15:00,34,64,9.125,0.4525
27-06-2024,16:00:00,27-06-2024 16:00,18,46,8.85,0.46
27-06-2024,17:00:00,27-06-2024 17:00,18,66,18.125,0.4675
27-06-2024,18:00:00,27-06-2024 18:00,27,73,20.2,0.565
27-06-2024,19:00:00,27-06-2024 19:00,18,80,22.675,0.673333333
27-06-2024,20:00:00,27-06-2024 20:00,24,86,38.625,0.7925
27-06-2024,21:00:00,27-06-2024 21:00,30,91,34.075,0.77
27-06-2024,22:00:00,27-06-2024 22:00,25,85,23.8,0.7275
27-06-2024,23:00:00,27-06-2024 23:00,31,101,27.6,0.7075
28-06-2024,00:00:00,28-06-2024 00:00,34,105,22.875,0.7375
28-06-2024,01:00:00,28-06-2024 01:00,67,164,14.875,0.73
28-06-2024,02:00:00,28-06-2024 02:00,58,103,9.9,0.6425
28-06-2024,03:00:00,28-06-2024 03:00,48,94,4.4,0.5425
28-06-2024,04:00:00,28-06-2024 04:00,,,2.166666667,0.3875
28-06-2024,05:00:00,28-06-2024 05:00,17,18,5.2,0.3925
28-06-2024,06:00:00,28-06-2024 06:00,6,19,12.725,0.42
28-06-2024,07:00:00,28-06-2024 07:00,,,9.725,0.443333333
28-06-2024,08:00:00,28-06-2024 08:00,,12,18.5,0.495
28-06-2024,09:00:00,28-06-2024 09:00,3,24,16.55,0.5475
28-06-2024,10:00:00,28-06-2024 10:00,17,29,17.225,0.655
28-06-2024,11:00:00,28-06-2024 11:00,20,48,16.65,0.6825
28-06-2024,12:00:00,28-06-2024 12:00,29,58,22.225,0.77
28-06-2024,13:00:00,28-06-2024 13:00,42,88,20.15,0.72
28-06-2024,14:00:00,28-06-2024 14:00,51,95,15.95,0.6375
28-06-2024,15:00:00,28-06-2024 15:00,52,95,15.025,0.6175
28-06-2024,16:00:00,28-06-2024 16:00,45,102,13.425,0.5225
28-06-2024,17:00:00,28-06-2024 17:00,36,102,15.825,0.55
28-06-2024,18:00:00,28-06-2024 18:00,38,119,19.8,0.6675
28-06-2024,19:00:00,28-06-2024 19:00,44,154,33.55,1.02
28-06-2024,20:00:00,28-06-2024 20:00,53,182,51.3,1.325
28-06-2024,21:00:00,28-06-2024 21:00,53,170,42,1.1425
28-06-2024,22:00:00,28-06-2024 22:00,61,165,48.775,1.2575
28-06-2024,23:00:00,28-06-2024 23:00,61,220,42.3,1.1025
29-06-2024,00:00:00,29-06-2024 00:00,52,181,27.725,0.955
29-06-2024,01:00:00,29-06-2024 01:00,67,162,25.625,1.21
29-06-2024,02:00:00,29-06-2024 02:00,81,209,26.3,1.29
29-06-2024,03:00:00,29-06-2024 03:00,127,283,39.2,1.2325
29-06-2024,04:00:00,29-06-2024 04:00,140,253,35.275,1.22
29-06-2024,05:00:00,29-06-2024 05:00,133,240,30.325,1.0325
29-06-2024,06:00:00,29-06-2024 06:00,92,187,28.35,0.935
29-06-2024,07:00:00,29-06-2024 07:00,95,187,16.15,0.786666667
29-06-2024,08:00:00,29-06-2024 08:00,69,146,7.425,0.635
29-06-2024,09:00:00,29-06-2024 09:00,23,57,5.15,0.5425
29-06-2024,10:00:00,29-06-2024 10:00,8,24,20.1,0.9175
29-06-2024,11:00:00,29-06-2024 11:00,28,80,48.55,0.9975
29-06-2024,12:00:00,29-06-2024 12:00,40,95,34.325,0.82
29-06-2024,13:00:00,29-06-2024 13:00,47,93,35.375,0.68
29-06-2024,14:00:00,29-06-2024 14:00,36,121,32.425,0.6175
29-06-2024,15:00:00,29-06-2024 15:00,29,88,24.4,0.5325
29-06-2024,16:00:00,29-06-2024 16:00,16,64,6.55,0.3875
29-06-2024,17:00:00,29-06-2024 17:00,8,34,23.8,0.5125
29-06-2024,18:00:00,29-06-2024 18:00,12,69,28.925,0.7175
29-06-2024,19:00:00,29-06-2024 19:00,19,81,55.65,1.016666667
29-06-2024,20:00:00,29-06-2024 20:00,31,128,39.225,1.0475
29-06-2024,21:00:00,29-06-2024 21:00,38,142,36.6,1.0825
29-06-2024,22:00:00,29-06-2024 22:00,56,168,37.15,1.095
29-06-2024,23:00:00,29-06-2024 23:00,51,148,37.8,0.983333333
30-06-2024,00:00:00,30-06-2024 00:00,50,132,22.85,0.7
30-06-2024,01:00:00,30-06-2024 01:00,53,119,25.825,0.513333333
30-06-2024,02:00:00,30-06-2024 02:00,52,102,21.075,0.555
30-06-2024,03:00:00,30-06-2024 03:00,36,88,24.125,0.665
30-06-2024,04:00:00,30-06-2024 04:00,69,141,19.275,0.8725
30-06-2024,05:00:00,30-06-2024 05:00,114,206,17.025,0.87
30-06-2024,06:00:00,30-06-2024 06:00,135,248,19.55,0.845
30-06-2024,07:00:00,30-06-2024 07:00,116,211,14.35,0.843333333
30-06-2024,08:00:00,30-06-2024 08:00,119,229,8.475,0.77
30-06-2024,09:00:00,30-06-2024 09:00,100,185,6,0.6375
30-06-2024,10:00:00,30-06-2024 10:00,81,151,7.5,0.62
30-06-2024,11:00:00,30-06-2024 11:00,73,134,12.525,0.64
30-06-2024,12:00:00,30-06-2024 12:00,85,162,14.45,0.705
30-06-2024,13:00:00,30-06-2024 13:00,92,163,9.175,0.653333333
30-06-2024,14:00:00,30-06-2024 14:00,80,141,12.2,0.66
30-06-2024,15:00:00,30-06-2024 15:00,77,129,7.175,0.455
30-06-2024,16:00:00,30-06-2024 16:00,70,112,6.666666667,0.475
30-06-2024,17:00:00,30-06-2024 17:00,72,120,8.475,0.506666667
30-06-2024,18:00:00,30-06-2024 18:00,64,129,9.725,0.6125
30-06-2024,19:00:00,30-06-2024 19:00,73,154,25.7,0.946666667
30-06-2024,20:00:00,30-06-2024 20:00,66,171,30.15,1.0025
30-06-2024,21:00:00,30-06-2024 21:00,75,171,30,0.855
30-06-2024,22:00:00,30-06-2024 22:00,79,162,31.9,0.805
30-06-2024,23:00:00,30-06-2024 23:00,64,146,28.4,0.6175
01-07-2024,00:00:00,01-07-2024 00:00,42,101,17.1,0.515
01-07-2024,01:00:00,01-07-2024 01:00,29,80,24.025,0.593333333
01-07-2024,02:00:00,01-07-2024 02:00,42,112,31.775,0.5875
01-07-2024,03:00:00,01-07-2024 03:00,35,87,18,0.465
01-07-2024,04:00:00,01-07-2024 04:00,40,75,28,0.4825
01-07-2024,05:00:00,01-07-2024 05:00,53,104,21.75,0.485
01-07-2024,06:00:00,01-07-2024 06:00,38,96,16.125,0.4675
01-07-2024,07:00:00,01-07-2024 07:00,19,69,18.025,0.55
01-07-2024,08:00:00,01-07-2024 08:00,17,75,10.875,0.5575
01-07-2024,09:00:00,01-07-2024 09:00,24,75,11.725,0.506666667
01-07-2024,10:00:00,01-07-2024 10:00,40,84,12.2,0.393333333
01-07-2024,11:00:00,01-07-2024 11:00,28,73,8.75,0.453333333
